Id,ActivityHour,StepTotal,TotalIntensity,Calories
4057192912,3/18/2016 12:00:00 PM,13,1,76
4057192912,3/20/2016 9:00:00 PM,44,2,79
4057192912,3/21/2016 8:00:00 AM,193,5,90
4057192912,3/21/2016 9:00:00 AM,253,6,96
4057192912,3/21/2016 11:00:00 AM,569,9,115
4057192912,3/21/2016 1:00:00 PM,332,5,99
4057192912,3/21/2016 2:00:00 PM,294,5,95
4057192912,3/21/2016 4:00:00 PM,494,9,113
4057192912,3/21/2016 6:00:00 PM,525,7,112
4057192912,3/22/2016 7:00:00 AM,696,24,140
4057192912,3/22/2016 8:00:00 AM,316,9,102
4057192912,3/22/2016 9:00:00 AM,439,15,117
4057192912,3/22/2016 10:00:00 AM,498,16,121
4057192912,3/22/2016 11:00:00 AM,709,14,130
4057192912,3/22/2016 12:00:00 PM,100,6,88
4057192912,3/22/2016 1:00:00 PM,541,12,118
4057192912,3/22/2016 2:00:00 PM,319,11,105
4057192912,3/22/2016 3:00:00 PM,69,3,81
4057192912,3/22/2016 4:00:00 PM,643,16,130
4057192912,3/22/2016 5:00:00 PM,50,2,79
4057192912,3/22/2016 6:00:00 PM,633,18,131
4057192912,3/22/2016 7:00:00 PM,126,9,94
4057192912,3/22/2016 8:00:00 PM,422,14,113
4057192912,3/23/2016 6:00:00 AM,708,18,132
4057192912,3/23/2016 7:00:00 AM,585,14,120
4057192912,3/23/2016 8:00:00 AM,330,14,111
4057192912,3/23/2016 9:00:00 AM,379,11,109
4057192912,3/23/2016 10:00:00 AM,63,3,81
4057192912,3/23/2016 11:00:00 AM,1758,52,209
4057192912,3/23/2016 12:00:00 PM,195,8,94
4057192912,3/23/2016 1:00:00 PM,634,16,128
4057192912,3/23/2016 2:00:00 PM,457,11,111
4057192912,3/23/2016 3:00:00 PM,47,3,81
4057192912,3/23/2016 4:00:00 PM,580,12,121
4057192912,3/23/2016 5:00:00 PM,192,7,93
4057192912,3/23/2016 6:00:00 PM,648,22,138
4057192912,3/23/2016 7:00:00 PM,446,23,128
4057192912,3/23/2016 8:00:00 PM,217,11,100
4057192912,3/24/2016 4:00:00 PM,7,1,76
4057192912,3/27/2016 1:00:00 PM,601,14,123
4057192912,3/27/2016 2:00:00 PM,915,28,156
4057192912,3/27/2016 3:00:00 PM,50,2,79
4057192912,3/27/2016 4:00:00 PM,107,8,91
4057192912,3/27/2016 5:00:00 PM,99,4,84
4057192912,3/27/2016 6:00:00 PM,159,8,93
4057192912,3/27/2016 7:00:00 PM,73,6,86
4057192912,3/27/2016 8:00:00 PM,179,10,97
4057192912,3/27/2016 9:00:00 PM,92,6,87
4057192912,3/28/2016 6:00:00 PM,8,1,76
4057192912,3/29/2016 7:00:00 AM,724,25,142
4057192912,3/29/2016 8:00:00 AM,83,4,84
4057192912,3/29/2016 9:00:00 AM,585,19,129
4057192912,3/29/2016 10:00:00 AM,290,11,103
4057192912,3/29/2016 11:00:00 AM,107,4,85
4057192912,3/29/2016 12:00:00 PM,544,12,119
4057192912,3/29/2016 1:00:00 PM,644,14,124
4057192912,3/29/2016 2:00:00 PM,88,5,86
4057192912,3/29/2016 3:00:00 PM,135,7,90
4057192912,3/29/2016 4:00:00 PM,663,13,123
4057192912,3/29/2016 5:00:00 PM,242,7,94
4057192912,3/29/2016 6:00:00 PM,674,23,140
4057192912,3/29/2016 7:00:00 PM,199,6,92
4057192912,3/29/2016 8:00:00 PM,68,5,85
4057192912,3/29/2016 11:00:00 PM,91,5,86
4057192912,3/30/2016 12:00:00 AM,174,7,92
4057192912,3/30/2016 6:00:00 AM,35,2,78
4057192912,3/30/2016 7:00:00 AM,127,2,81
4057192912,3/30/2016 8:00:00 AM,160,5,89
4057192912,3/30/2016 9:00:00 AM,476,11,112
4057192912,3/30/2016 10:00:00 AM,189,8,94
4057192912,3/30/2016 11:00:00 AM,850,18,142
4057192912,3/30/2016 12:00:00 PM,156,7,91
4057192912,3/30/2016 1:00:00 PM,557,12,118
4057192912,3/30/2016 2:00:00 PM,440,10,109
4057192912,3/30/2016 3:00:00 PM,46,3,81
4057192912,3/30/2016 4:00:00 PM,213,7,94
4057192912,3/30/2016 5:00:00 PM,550,12,119
4057192912,3/30/2016 6:00:00 PM,559,10,114
4057192912,3/30/2016 7:00:00 PM,10,1,76
4057192912,3/30/2016 8:00:00 PM,175,12,100
4057192912,3/30/2016 10:00:00 PM,659,15,122
4057192912,3/30/2016 11:00:00 PM,43,3,81
4057192912,4/6/2016 3:00:00 PM,18,2,78
4057192912,4/7/2016 6:00:00 PM,4,1,76
4057192912,4/8/2016 12:00:00 PM,161,6,91
4057192912,4/8/2016 1:00:00 PM,2434,77,239
4057192912,4/8/2016 2:00:00 PM,3751,117,330
4057192912,4/8/2016 3:00:00 PM,2070,70,219
4057192912,4/8/2016 6:00:00 PM,10,1,76
4057192912,4/9/2016 6:00:00 PM,425,16,118
4057192912,4/9/2016 7:00:00 PM,291,8,99
4057192912,4/9/2016 8:00:00 PM,336,10,105
4057192912,4/9/2016 9:00:00 PM,510,20,127
4057192912,4/9/2016 10:00:00 PM,88,6,87
4057192912,4/10/2016 9:00:00 AM,228,10,99
4057192912,4/10/2016 10:00:00 AM,265,15,108
4057192912,4/10/2016 11:00:00 AM,145,10,95
4057192912,4/10/2016 12:00:00 PM,280,16,110
4057192912,4/10/2016 1:00:00 PM,231,8,96
4057192912,4/10/2016 2:00:00 PM,580,17,124
4057192912,4/10/2016 3:00:00 PM,1394,42,186
4057192912,4/10/2016 4:00:00 PM,311,7,98
4057192912,4/11/2016 6:00:00 AM,174,6,91
4057192912,4/11/2016 7:00:00 AM,1386,43,200
4057192912,4/11/2016 8:00:00 AM,231,13,104
4057192912,4/11/2016 9:00:00 AM,649,15,127
4057192912,4/11/2016 10:00:00 AM,134,5,87
4057192912,4/11/2016 11:00:00 AM,807,15,134
4057192912,4/11/2016 12:00:00 PM,288,10,101
4057192912,4/11/2016 1:00:00 PM,684,17,132
4057192912,4/11/2016 2:00:00 PM,340,7,100
4057192912,4/11/2016 3:00:00 PM,85,3,82
4057192912,4/11/2016 4:00:00 PM,712,14,129
4057192912,4/11/2016 5:00:00 PM,190,8,94
4057192912,4/11/2016 6:00:00 PM,869,20,144
4057192912,4/11/2016 7:00:00 PM,17,1,76
4057192912,4/11/2016 8:00:00 PM,18,1,76
4057192912,4/11/2016 9:00:00 PM,134,8,92
4057192912,4/11/2016 10:00:00 PM,25,2,78
4057192912,4/11/2016 11:00:00 PM,58,5,84
4057192912,4/12/2016 12:00:00 AM,7,1,76
4057192912,4/12/2016 3:00:00 AM,156,8,93
4319703577,3/12/2016 12:00:00 AM,4,1,62
4319703577,3/12/2016 4:00:00 AM,11,1,63
4319703577,3/12/2016 8:00:00 AM,154,11,82
4319703577,3/12/2016 9:00:00 AM,263,17,94
4319703577,3/12/2016 10:00:00 AM,90,6,73
4319703577,3/12/2016 11:00:00 AM,895,35,138
4319703577,3/12/2016 12:00:00 PM,703,34,131
4319703577,3/12/2016 1:00:00 PM,139,12,84
4319703577,3/12/2016 2:00:00 PM,65,6,72
4319703577,3/12/2016 3:00:00 PM,203,12,85
4319703577,3/12/2016 4:00:00 PM,1594,22,157
4319703577,3/12/2016 5:00:00 PM,946,20,129
4319703577,3/12/2016 6:00:00 PM,1195,19,139
4319703577,3/12/2016 7:00:00 PM,1410,43,150
4319703577,3/12/2016 8:00:00 PM,935,31,131
4319703577,3/12/2016 9:00:00 PM,497,17,103
4319703577,3/12/2016 11:00:00 PM,162,10,80
4319703577,3/13/2016 12:00:00 AM,4,1,63
4319703577,3/13/2016 3:00:00 AM,15,1,63
4319703577,3/13/2016 6:00:00 AM,222,17,92
4319703577,3/13/2016 7:00:00 AM,455,28,115
4319703577,3/13/2016 8:00:00 AM,319,13,93
4319703577,3/13/2016 9:00:00 AM,1685,60,172
4319703577,3/13/2016 10:00:00 AM,1186,37,151
4319703577,3/13/2016 11:00:00 AM,341,17,97
4319703577,3/13/2016 12:00:00 PM,166,5,76
4319703577,3/13/2016 1:00:00 PM,1024,32,141
4319703577,3/13/2016 2:00:00 PM,458,31,119
4319703577,3/13/2016 3:00:00 PM,642,25,119
4319703577,3/13/2016 4:00:00 PM,78,6,74
4319703577,3/13/2016 5:00:00 PM,1014,34,126
4319703577,3/13/2016 6:00:00 PM,46,3,66
4319703577,3/13/2016 9:00:00 PM,9,1,63
4319703577,3/14/2016 9:00:00 AM,1543,46,164
4319703577,3/14/2016 10:00:00 AM,554,33,125
4319703577,3/14/2016 11:00:00 AM,708,40,139
4319703577,3/14/2016 12:00:00 PM,215,14,89
4319703577,3/14/2016 1:00:00 PM,554,29,120
4319703577,3/14/2016 2:00:00 PM,368,24,107
4319703577,3/14/2016 3:00:00 PM,100,6,75
4319703577,3/14/2016 4:00:00 PM,768,35,134
4319703577,3/14/2016 5:00:00 PM,819,31,127
4319703577,3/14/2016 6:00:00 PM,831,30,122
4319703577,3/14/2016 7:00:00 PM,1122,39,141
4319703577,3/14/2016 8:00:00 PM,521,31,121
4319703577,3/14/2016 9:00:00 PM,335,13,90
4319703577,3/14/2016 10:00:00 PM,60,5,70
4319703577,3/15/2016 12:00:00 AM,12,1,63
4319703577,3/15/2016 5:00:00 AM,10,1,63
4319703577,3/15/2016 7:00:00 AM,210,15,90
4319703577,3/15/2016 8:00:00 AM,122,7,77
4319703577,3/15/2016 9:00:00 AM,1691,43,181
4319703577,3/15/2016 10:00:00 AM,870,40,143
4319703577,3/15/2016 11:00:00 AM,1073,38,146
4319703577,3/15/2016 12:00:00 PM,292,14,92
4319703577,3/15/2016 1:00:00 PM,645,27,119
4319703577,3/15/2016 2:00:00 PM,484,23,108
4319703577,3/15/2016 3:00:00 PM,397,24,107
4319703577,3/15/2016 4:00:00 PM,312,11,86
4319703577,3/15/2016 5:00:00 PM,330,6,79
4319703577,3/15/2016 6:00:00 PM,104,4,70
4319703577,3/15/2016 7:00:00 PM,895,25,127
4319703577,3/15/2016 10:00:00 PM,320,15,91
4319703577,3/16/2016 12:00:00 AM,7,1,63
4319703577,3/16/2016 3:00:00 AM,8,1,63
4319703577,3/16/2016 4:00:00 AM,6,1,63
4319703577,3/16/2016 5:00:00 AM,18,1,63
4319703577,3/16/2016 8:00:00 AM,458,16,98
4319703577,3/16/2016 10:00:00 AM,1591,43,176
4319703577,3/16/2016 11:00:00 AM,1318,51,159
4319703577,3/16/2016 12:00:00 PM,1845,68,187
4319703577,3/16/2016 1:00:00 PM,519,24,111
4319703577,3/16/2016 2:00:00 PM,659,25,119
4319703577,3/16/2016 3:00:00 PM,411,18,101
4319703577,3/16/2016 4:00:00 PM,311,13,92
4319703577,3/16/2016 5:00:00 PM,287,14,90
4319703577,3/16/2016 6:00:00 PM,342,14,88
4319703577,3/16/2016 7:00:00 PM,1328,43,153
4319703577,3/16/2016 8:00:00 PM,92,8,76
4319703577,3/16/2016 9:00:00 PM,81,7,75
4319703577,3/16/2016 10:00:00 PM,231,10,83
4319703577,3/17/2016 12:00:00 AM,7,1,62
4319703577,3/17/2016 4:00:00 AM,8,1,63
4319703577,3/17/2016 5:00:00 AM,7,1,63
4319703577,3/17/2016 6:00:00 AM,4,1,62
4319703577,3/17/2016 8:00:00 AM,158,12,84
4319703577,3/17/2016 9:00:00 AM,167,10,82
4319703577,3/17/2016 10:00:00 AM,1797,44,182
4319703577,3/17/2016 11:00:00 AM,386,22,105
4319703577,3/17/2016 12:00:00 PM,496,29,117
4319703577,3/17/2016 1:00:00 PM,408,17,100
4319703577,3/17/2016 2:00:00 PM,699,35,131
4319703577,3/17/2016 3:00:00 PM,271,12,88
4319703577,3/17/2016 4:00:00 PM,240,15,90
4319703577,3/17/2016 5:00:00 PM,415,17,99
4319703577,3/17/2016 6:00:00 PM,765,20,113
4319703577,3/17/2016 7:00:00 PM,1228,33,149
4319703577,3/17/2016 8:00:00 PM,606,15,106
4319703577,3/17/2016 9:00:00 PM,126,7,75
4319703577,3/17/2016 10:00:00 PM,452,21,104
4319703577,3/18/2016 2:00:00 AM,15,1,63
4319703577,3/18/2016 3:00:00 AM,4,1,62
4319703577,3/18/2016 5:00:00 AM,10,1,63
4319703577,3/18/2016 6:00:00 AM,6,1,62
4319703577,3/18/2016 8:00:00 AM,194,15,89
4319703577,3/18/2016 9:00:00 AM,233,14,89
4319703577,3/18/2016 10:00:00 AM,1984,57,190
4319703577,3/18/2016 11:00:00 AM,519,25,113
4319703577,3/18/2016 12:00:00 PM,711,39,136
4319703577,3/18/2016 1:00:00 PM,106,10,80
4319703577,3/18/2016 2:00:00 PM,346,17,95
4319703577,3/18/2016 3:00:00 PM,348,14,93
4319703577,3/18/2016 6:00:00 PM,543,16,97
4319703577,3/18/2016 7:00:00 PM,788,31,120
4319703577,3/18/2016 8:00:00 PM,241,14,88
4319703577,3/18/2016 9:00:00 PM,145,8,78
4319703577,3/18/2016 10:00:00 PM,11,1,63
4319703577,3/18/2016 11:00:00 PM,223,16,90
4319703577,3/19/2016 2:00:00 AM,11,1,63
4319703577,3/19/2016 4:00:00 AM,10,1,63
4319703577,3/19/2016 7:00:00 AM,797,32,132
4319703577,3/19/2016 8:00:00 AM,300,19,98
4319703577,3/19/2016 9:00:00 AM,234,10,85
4319703577,3/19/2016 10:00:00 AM,97,10,80
4319703577,3/19/2016 11:00:00 AM,363,24,107
4319703577,3/19/2016 12:00:00 PM,367,11,91
4319703577,3/19/2016 1:00:00 PM,302,13,90
4319703577,3/19/2016 2:00:00 PM,26,3,69
4319703577,3/19/2016 3:00:00 PM,101,9,79
4319703577,3/19/2016 4:00:00 PM,201,16,90
4319703577,3/19/2016 5:00:00 PM,103,10,81
4319703577,3/19/2016 6:00:00 PM,631,20,112
4319703577,3/19/2016 7:00:00 PM,1347,32,155
4319703577,3/19/2016 8:00:00 PM,771,24,120
4319703577,3/19/2016 9:00:00 PM,133,5,74
4319703577,3/19/2016 10:00:00 PM,261,17,93
4319703577,3/20/2016 12:00:00 AM,24,3,66
4319703577,3/20/2016 1:00:00 AM,8,1,63
4319703577,3/20/2016 4:00:00 AM,16,2,64
4319703577,3/20/2016 6:00:00 AM,6,1,63
4319703577,3/20/2016 7:00:00 AM,569,23,112
4319703577,3/20/2016 8:00:00 AM,555,26,117
4319703577,3/20/2016 9:00:00 AM,128,10,81
4319703577,3/20/2016 10:00:00 AM,155,14,87
4319703577,3/20/2016 11:00:00 AM,320,25,107
4319703577,3/20/2016 12:00:00 PM,740,28,126
4319703577,3/20/2016 1:00:00 PM,46,5,72
4319703577,3/20/2016 2:00:00 PM,183,11,85
4319703577,3/20/2016 3:00:00 PM,257,13,88
4319703577,3/20/2016 4:00:00 PM,599,17,106
4319703577,3/20/2016 10:00:00 PM,264,12,86
4319703577,3/21/2016 1:00:00 AM,11,1,63
4319703577,3/21/2016 2:00:00 AM,9,1,63
4319703577,3/21/2016 4:00:00 AM,16,3,66
4319703577,3/21/2016 5:00:00 AM,4,1,62
4319703577,3/21/2016 6:00:00 AM,31,3,66
4319703577,3/21/2016 7:00:00 AM,5,1,63
4319703577,3/21/2016 8:00:00 AM,229,14,88
4319703577,3/21/2016 9:00:00 AM,451,25,110
4319703577,3/21/2016 10:00:00 AM,1447,36,165
4319703577,3/21/2016 11:00:00 AM,205,19,95
4319703577,3/21/2016 12:00:00 PM,594,25,115
4319703577,3/21/2016 1:00:00 PM,130,11,82
4319703577,3/21/2016 2:00:00 PM,840,36,137
4319703577,3/21/2016 3:00:00 PM,399,20,102
4319703577,3/21/2016 4:00:00 PM,30,4,68
4319703577,3/21/2016 5:00:00 PM,757,32,130
4319703577,3/21/2016 6:00:00 PM,521,25,112
4319703577,3/21/2016 7:00:00 PM,1143,39,135
4319703577,3/22/2016 7:00:00 AM,16,2,64
4319703577,3/22/2016 8:00:00 AM,209,15,89
4319703577,3/22/2016 9:00:00 AM,69,3,68
4319703577,3/22/2016 10:00:00 AM,1510,42,174
4319703577,3/22/2016 11:00:00 AM,565,25,108
4319703577,3/22/2016 12:00:00 PM,652,28,118
4319703577,3/22/2016 1:00:00 PM,362,11,89
4319703577,3/22/2016 2:00:00 PM,452,22,106
4319703577,3/22/2016 3:00:00 PM,71,7,75
4319703577,3/22/2016 4:00:00 PM,353,21,102
4319703577,3/22/2016 5:00:00 PM,174,13,85
4319703577,3/22/2016 6:00:00 PM,495,19,94
4319703577,3/22/2016 7:00:00 PM,1796,51,183
4319703577,3/22/2016 8:00:00 PM,645,22,117
4319703577,3/22/2016 9:00:00 PM,329,17,95
4319703577,3/22/2016 10:00:00 PM,187,11,82
4319703577,3/23/2016 12:00:00 AM,4,1,62
4319703577,3/23/2016 8:00:00 AM,341,16,96
4319703577,3/23/2016 9:00:00 AM,69,5,71
4319703577,3/23/2016 10:00:00 AM,1713,45,186
4319703577,3/23/2016 11:00:00 AM,1283,47,155
4319703577,3/23/2016 12:00:00 PM,1254,40,148
4319703577,3/23/2016 1:00:00 PM,361,13,91
4319703577,3/23/2016 2:00:00 PM,417,23,106
4319703577,3/23/2016 3:00:00 PM,614,36,130
4319703577,3/23/2016 4:00:00 PM,233,12,86
4319703577,3/23/2016 5:00:00 PM,865,32,131
4319703577,3/23/2016 6:00:00 PM,408,18,97
4319703577,3/23/2016 7:00:00 PM,1125,41,142
4319703577,3/23/2016 8:00:00 PM,64,3,67
4319703577,3/23/2016 10:00:00 PM,80,4,69
4319703577,3/23/2016 11:00:00 PM,165,8,77
4319703577,3/24/2016 1:00:00 AM,21,2,64
4319703577,3/24/2016 5:00:00 AM,7,1,62
4319703577,3/24/2016 6:00:00 AM,7,1,63
4319703577,3/24/2016 7:00:00 AM,130,7,75
4319703577,3/24/2016 8:00:00 AM,310,19,99
4319703577,3/24/2016 9:00:00 AM,160,9,79
4319703577,3/24/2016 10:00:00 AM,1528,40,171
4319703577,3/24/2016 11:00:00 AM,473,20,106
4319703577,3/24/2016 12:00:00 PM,1080,44,155
4319703577,3/24/2016 1:00:00 PM,368,16,95
4319703577,3/24/2016 2:00:00 PM,818,26,123
4319703577,3/24/2016 3:00:00 PM,327,15,92
4319703577,3/24/2016 4:00:00 PM,618,29,120
4319703577,3/24/2016 5:00:00 PM,761,36,134
4319703577,3/24/2016 6:00:00 PM,1081,43,154
4319703577,3/24/2016 7:00:00 PM,1963,52,184
4319703577,3/24/2016 8:00:00 PM,165,13,86
4319703577,3/24/2016 9:00:00 PM,80,6,76
4319703577,3/24/2016 10:00:00 PM,300,19,99
4319703577,3/24/2016 11:00:00 PM,26,3,66
4319703577,3/25/2016 12:00:00 AM,4,1,62
4319703577,3/25/2016 2:00:00 AM,12,2,64
4319703577,3/25/2016 3:00:00 AM,16,2,64
4319703577,3/25/2016 4:00:00 AM,5,1,62
4319703577,3/25/2016 5:00:00 AM,5,1,62
4319703577,3/25/2016 7:00:00 AM,35,3,67
4319703577,3/25/2016 8:00:00 AM,344,17,96
4319703577,3/25/2016 9:00:00 AM,300,17,94
4319703577,3/25/2016 10:00:00 AM,1605,51,174
4319703577,3/25/2016 11:00:00 AM,540,28,117
4319703577,3/25/2016 12:00:00 PM,463,29,116
4319703577,3/25/2016 1:00:00 PM,149,11,83
4319703577,3/25/2016 2:00:00 PM,1067,41,150
4319703577,3/25/2016 3:00:00 PM,87,6,73
4319703577,3/25/2016 4:00:00 PM,281,17,94
4319703577,3/25/2016 5:00:00 PM,167,10,82
4319703577,3/25/2016 6:00:00 PM,62,3,68
4319703577,3/25/2016 7:00:00 PM,2100,73,193
4319703577,3/25/2016 8:00:00 PM,1085,30,139
4319703577,3/25/2016 9:00:00 PM,129,10,80
4319703577,3/25/2016 10:00:00 PM,122,9,77
4319703577,3/25/2016 11:00:00 PM,18,2,64
4319703577,3/26/2016 4:00:00 AM,8,1,62
4319703577,3/26/2016 5:00:00 AM,15,2,64
4319703577,3/26/2016 8:00:00 AM,14,2,65
4319703577,3/26/2016 9:00:00 AM,498,21,107
4319703577,3/26/2016 10:00:00 AM,22,2,65
4319703577,3/26/2016 11:00:00 AM,309,13,90
4319703577,3/26/2016 12:00:00 PM,882,21,124
4319703577,3/26/2016 1:00:00 PM,272,11,87
4319703577,3/26/2016 2:00:00 PM,115,10,80
4319703577,3/26/2016 3:00:00 PM,776,35,133
4319703577,3/26/2016 4:00:00 PM,186,10,83
4319703577,3/26/2016 5:00:00 PM,238,13,89
4319703577,3/26/2016 6:00:00 PM,327,16,96
4319703577,3/26/2016 7:00:00 PM,400,21,104
4319703577,3/26/2016 8:00:00 PM,251,20,97
4319703577,3/26/2016 9:00:00 PM,574,27,118
4319703577,3/26/2016 10:00:00 PM,444,20,107
4319703577,3/26/2016 11:00:00 PM,579,22,111
4319703577,3/27/2016 12:00:00 AM,110,7,74
4319703577,3/27/2016 1:00:00 AM,11,1,62
4319703577,3/27/2016 3:00:00 AM,16,1,63
4319703577,3/27/2016 8:00:00 AM,4,1,62
4319703577,3/27/2016 9:00:00 AM,142,8,76
4319703577,3/27/2016 10:00:00 AM,95,7,77
4319703577,3/27/2016 11:00:00 AM,534,15,101
4319703577,3/27/2016 12:00:00 PM,1187,36,150
4319703577,3/27/2016 1:00:00 PM,298,17,96
4319703577,3/27/2016 2:00:00 PM,651,28,123
4319703577,3/27/2016 3:00:00 PM,72,6,72
4319703577,3/27/2016 10:00:00 PM,362,19,98
4319703577,3/28/2016 1:00:00 AM,7,1,62
4319703577,3/28/2016 4:00:00 AM,18,2,64
4319703577,3/28/2016 8:00:00 AM,339,17,95
4319703577,3/28/2016 9:00:00 AM,197,10,81
4319703577,3/28/2016 10:00:00 AM,1670,40,176
4319703577,3/28/2016 11:00:00 AM,589,34,127
4319703577,3/28/2016 12:00:00 PM,317,22,103
4319703577,3/28/2016 1:00:00 PM,401,12,92
4319703577,3/28/2016 2:00:00 PM,528,25,113
4319703577,3/28/2016 3:00:00 PM,550,30,120
4319703577,3/28/2016 4:00:00 PM,270,11,86
4319703577,3/28/2016 5:00:00 PM,958,39,144
4319703577,3/28/2016 6:00:00 PM,909,45,142
4319703577,3/28/2016 7:00:00 PM,1849,68,182
4319703577,3/28/2016 8:00:00 PM,148,12,84
4319703577,3/28/2016 9:00:00 PM,33,3,67
4319703577,3/28/2016 10:00:00 PM,617,32,124
4319703577,3/28/2016 11:00:00 PM,49,5,69
4319703577,3/29/2016 12:00:00 AM,24,2,64
4319703577,3/29/2016 5:00:00 AM,109,6,73
4319703577,3/29/2016 6:00:00 AM,1179,43,145
4319703577,3/29/2016 7:00:00 AM,293,18,96
4319703577,3/29/2016 8:00:00 AM,85,5,73
4319703577,3/29/2016 9:00:00 AM,137,5,73
4319703577,3/29/2016 11:00:00 AM,86,4,71
4319703577,3/29/2016 12:00:00 PM,293,16,93
4319703577,3/29/2016 1:00:00 PM,426,19,100
4319703577,3/29/2016 2:00:00 PM,711,26,121
4319703577,3/29/2016 3:00:00 PM,386,14,93
4319703577,3/29/2016 4:00:00 PM,22,2,64
4319703577,3/29/2016 5:00:00 PM,53,6,72
4319703577,3/29/2016 6:00:00 PM,927,23,128
4319703577,3/29/2016 8:00:00 PM,378,7,86
4319703577,3/29/2016 9:00:00 PM,476,25,110
4319703577,3/29/2016 10:00:00 PM,58,3,67
4319703577,3/30/2016 3:00:00 AM,16,1,63
4319703577,3/30/2016 4:00:00 AM,59,4,68
4319703577,3/30/2016 6:00:00 AM,14,1,63
4319703577,3/30/2016 8:00:00 AM,186,14,87
4319703577,3/30/2016 9:00:00 AM,139,8,77
4319703577,3/30/2016 10:00:00 AM,1478,48,168
4319703577,3/30/2016 11:00:00 AM,1323,43,151
4319703577,3/30/2016 12:00:00 PM,1467,37,159
4319703577,3/30/2016 1:00:00 PM,476,16,100
4319703577,3/30/2016 2:00:00 PM,778,22,117
4319703577,3/30/2016 3:00:00 PM,57,4,70
4319703577,3/30/2016 4:00:00 PM,72,4,70
4319703577,3/30/2016 5:00:00 PM,38,4,69
4319703577,3/30/2016 6:00:00 PM,693,18,109
4319703577,3/30/2016 7:00:00 PM,1269,22,140
4319703577,3/30/2016 8:00:00 PM,814,26,126
4319703577,3/30/2016 9:00:00 PM,145,8,77
4319703577,3/31/2016 8:00:00 AM,662,18,108
4319703577,3/31/2016 9:00:00 AM,83,4,72
4319703577,3/31/2016 10:00:00 AM,1019,22,131
4319703577,3/31/2016 11:00:00 AM,558,21,109
4319703577,3/31/2016 12:00:00 PM,583,30,121
4319703577,3/31/2016 1:00:00 PM,549,13,99
4319703577,3/31/2016 2:00:00 PM,36,2,67
4319703577,3/31/2016 3:00:00 PM,156,8,79
4319703577,3/31/2016 4:00:00 PM,17,2,67
4319703577,3/31/2016 5:00:00 PM,1191,45,151
4319703577,3/31/2016 6:00:00 PM,515,21,101
4319703577,3/31/2016 7:00:00 PM,1765,48,177
4319703577,3/31/2016 8:00:00 PM,442,23,107
4319703577,3/31/2016 9:00:00 PM,111,11,82
4319703577,3/31/2016 10:00:00 PM,340,18,97
4319703577,3/31/2016 11:00:00 PM,117,7,74
4319703577,4/1/2016 3:00:00 AM,9,1,63
4319703577,4/1/2016 5:00:00 AM,607,13,100
4319703577,4/1/2016 6:00:00 AM,99,5,71
4319703577,4/1/2016 8:00:00 AM,483,18,102
4319703577,4/1/2016 9:00:00 AM,549,33,124
4319703577,4/1/2016 10:00:00 AM,1774,59,188
4319703577,4/1/2016 11:00:00 AM,227,17,91
4319703577,4/1/2016 12:00:00 PM,462,20,103
4319703577,4/1/2016 1:00:00 PM,66,3,68
4319703577,4/1/2016 2:00:00 PM,309,18,97
4319703577,4/1/2016 3:00:00 PM,635,25,115
4319703577,4/1/2016 4:00:00 PM,55,5,71
4319703577,4/1/2016 5:00:00 PM,4,1,64
4319703577,4/1/2016 6:00:00 PM,354,12,89
4319703577,4/1/2016 7:00:00 PM,2597,72,217
4319703577,4/1/2016 8:00:00 PM,459,21,104
4319703577,4/1/2016 9:00:00 PM,327,14,93
4319703577,4/1/2016 10:00:00 PM,327,13,91
4319703577,4/2/2016 3:00:00 AM,7,1,63
4319703577,4/2/2016 5:00:00 AM,9,1,63
4319703577,4/2/2016 8:00:00 AM,235,13,86
4319703577,4/2/2016 10:00:00 AM,894,24,125
4319703577,4/2/2016 11:00:00 AM,75,8,76
4319703577,4/2/2016 1:00:00 PM,175,11,82
4319703577,4/2/2016 2:00:00 PM,273,17,93
4319703577,4/2/2016 3:00:00 PM,411,19,100
4319703577,4/2/2016 4:00:00 PM,2901,68,233
4319703577,4/2/2016 5:00:00 PM,198,8,81
4319703577,4/2/2016 6:00:00 PM,749,27,123
4319703577,4/2/2016 7:00:00 PM,900,40,144
4319703577,4/2/2016 8:00:00 PM,920,40,144
4319703577,4/2/2016 9:00:00 PM,459,18,101
4319703577,4/2/2016 10:00:00 PM,199,15,89
4319703577,4/3/2016 3:00:00 AM,10,2,64
4319703577,4/3/2016 9:00:00 AM,228,15,90
4319703577,4/3/2016 10:00:00 AM,44,4,70
4319703577,4/3/2016 11:00:00 AM,2026,68,189
4319703577,4/3/2016 12:00:00 PM,986,37,144
4319703577,4/3/2016 1:00:00 PM,571,29,119
4319703577,4/3/2016 2:00:00 PM,422,25,110
4319703577,4/3/2016 3:00:00 PM,386,23,106
4319703577,4/3/2016 4:00:00 PM,218,12,86
4319703577,4/3/2016 5:00:00 PM,124,12,84
4319703577,4/3/2016 6:00:00 PM,167,12,85
4319703577,4/3/2016 7:00:00 PM,1436,49,153
4319703577,4/3/2016 8:00:00 PM,992,41,134
4319703577,4/3/2016 9:00:00 PM,355,27,110
4319703577,4/3/2016 10:00:00 PM,258,11,85
4319703577,4/4/2016 1:00:00 AM,8,1,62
4319703577,4/4/2016 5:00:00 AM,10,1,62
4319703577,4/4/2016 7:00:00 AM,807,26,127
4319703577,4/4/2016 8:00:00 AM,114,7,76
