Id,ActivityHour,TotalIntensity
4702921684,3/22/2016 2:00:00 AM,1
4702921684,3/22/2016 3:00:00 AM,1
4702921684,3/22/2016 4:00:00 AM,1
4702921684,3/22/2016 6:00:00 AM,24
4702921684,3/22/2016 7:00:00 AM,9
4702921684,3/22/2016 8:00:00 AM,5
4702921684,3/22/2016 9:00:00 AM,19
4702921684,3/22/2016 10:00:00 AM,12
4702921684,3/22/2016 11:00:00 AM,5
4702921684,3/22/2016 12:00:00 PM,27
4702921684,3/22/2016 1:00:00 PM,7
4702921684,3/22/2016 2:00:00 PM,10
4702921684,3/22/2016 3:00:00 PM,4
4702921684,3/22/2016 4:00:00 PM,12
4702921684,3/22/2016 5:00:00 PM,33
4702921684,3/22/2016 6:00:00 PM,31
4702921684,3/22/2016 7:00:00 PM,55
4702921684,3/22/2016 8:00:00 PM,27
4702921684,3/22/2016 9:00:00 PM,32
4702921684,3/22/2016 10:00:00 PM,16
4702921684,3/23/2016 6:00:00 AM,29
4702921684,3/23/2016 7:00:00 AM,12
4702921684,3/23/2016 8:00:00 AM,3
4702921684,3/23/2016 9:00:00 AM,11
4702921684,3/23/2016 10:00:00 AM,6
4702921684,3/23/2016 11:00:00 AM,21
4702921684,3/23/2016 12:00:00 PM,8
4702921684,3/23/2016 1:00:00 PM,8
4702921684,3/23/2016 2:00:00 PM,8
4702921684,3/23/2016 3:00:00 PM,6
4702921684,3/23/2016 4:00:00 PM,18
4702921684,3/23/2016 5:00:00 PM,22
4702921684,3/23/2016 6:00:00 PM,22
4702921684,3/23/2016 7:00:00 PM,25
4702921684,3/23/2016 8:00:00 PM,16
4702921684,3/23/2016 9:00:00 PM,18
4702921684,3/23/2016 10:00:00 PM,16
4702921684,3/24/2016 4:00:00 AM,1
4702921684,3/24/2016 5:00:00 AM,2
4702921684,3/24/2016 6:00:00 AM,24
4702921684,3/24/2016 7:00:00 AM,6
4702921684,3/24/2016 8:00:00 AM,6
4702921684,3/24/2016 9:00:00 AM,19
4702921684,3/24/2016 10:00:00 AM,13
4702921684,3/24/2016 11:00:00 AM,1
4702921684,3/24/2016 12:00:00 PM,33
4702921684,3/24/2016 1:00:00 PM,3
4702921684,3/24/2016 2:00:00 PM,10
4702921684,3/24/2016 3:00:00 PM,2
4702921684,3/24/2016 4:00:00 PM,10
4702921684,3/24/2016 5:00:00 PM,35
4702921684,3/24/2016 6:00:00 PM,24
4702921684,3/24/2016 7:00:00 PM,32
4702921684,3/24/2016 8:00:00 PM,22
4702921684,3/24/2016 9:00:00 PM,33
4702921684,3/24/2016 10:00:00 PM,3
4702921684,3/25/2016 5:00:00 AM,1
4702921684,3/25/2016 6:00:00 AM,22
4702921684,3/25/2016 7:00:00 AM,22
4702921684,3/25/2016 8:00:00 AM,3
4702921684,3/25/2016 9:00:00 AM,10
4702921684,3/25/2016 10:00:00 AM,6
4702921684,3/25/2016 11:00:00 AM,2
4702921684,3/25/2016 12:00:00 PM,13
4702921684,3/25/2016 1:00:00 PM,7
4702921684,3/25/2016 2:00:00 PM,8
4702921684,3/25/2016 3:00:00 PM,7
4702921684,3/25/2016 4:00:00 PM,8
4702921684,3/25/2016 5:00:00 PM,42
4702921684,3/25/2016 6:00:00 PM,27
4702921684,3/25/2016 7:00:00 PM,24
4702921684,3/25/2016 8:00:00 PM,13
4702921684,3/25/2016 9:00:00 PM,17
4702921684,3/25/2016 10:00:00 PM,11
4702921684,3/26/2016 6:00:00 AM,1
4702921684,3/26/2016 7:00:00 AM,27
4702921684,3/26/2016 8:00:00 AM,14
4702921684,3/26/2016 9:00:00 AM,28
4702921684,3/26/2016 10:00:00 AM,70
4702921684,3/26/2016 11:00:00 AM,66
4702921684,3/26/2016 12:00:00 PM,82
4702921684,3/26/2016 1:00:00 PM,37
4702921684,3/26/2016 2:00:00 PM,45
4702921684,3/26/2016 3:00:00 PM,23
4702921684,3/26/2016 4:00:00 PM,29
4702921684,3/26/2016 5:00:00 PM,11
4702921684,3/26/2016 6:00:00 PM,24
4702921684,3/26/2016 7:00:00 PM,26
4702921684,3/26/2016 8:00:00 PM,26
4702921684,3/26/2016 9:00:00 PM,42
4702921684,3/26/2016 10:00:00 PM,15
4702921684,3/27/2016 5:00:00 AM,1
4702921684,3/27/2016 7:00:00 AM,24
4702921684,3/27/2016 8:00:00 AM,11
4702921684,3/27/2016 9:00:00 AM,55
4702921684,3/27/2016 10:00:00 AM,12
4702921684,3/27/2016 11:00:00 AM,14
4702921684,3/27/2016 12:00:00 PM,67
4702921684,3/27/2016 1:00:00 PM,64
4702921684,3/27/2016 2:00:00 PM,52
4702921684,3/27/2016 3:00:00 PM,89
4702921684,3/27/2016 4:00:00 PM,10
4702921684,3/27/2016 5:00:00 PM,31
4702921684,3/27/2016 6:00:00 PM,21
4702921684,3/27/2016 8:00:00 PM,11
4702921684,3/27/2016 9:00:00 PM,4
4702921684,3/28/2016 6:00:00 AM,26
4702921684,3/28/2016 7:00:00 AM,14
4702921684,3/28/2016 8:00:00 AM,6
4702921684,3/28/2016 9:00:00 AM,3
4702921684,3/28/2016 10:00:00 AM,13
4702921684,3/28/2016 11:00:00 AM,7
4702921684,3/28/2016 12:00:00 PM,14
4702921684,3/28/2016 1:00:00 PM,6
4702921684,3/28/2016 2:00:00 PM,11
4702921684,3/28/2016 3:00:00 PM,1
4702921684,3/28/2016 4:00:00 PM,4
4702921684,3/28/2016 5:00:00 PM,39
4702921684,3/28/2016 6:00:00 PM,21
4702921684,3/28/2016 7:00:00 PM,41
4702921684,3/28/2016 8:00:00 PM,34
4702921684,3/28/2016 9:00:00 PM,41
4702921684,3/28/2016 10:00:00 PM,18
4702921684,3/29/2016 12:00:00 AM,1
4702921684,3/29/2016 3:00:00 AM,1
4702921684,3/29/2016 6:00:00 AM,22
4702921684,3/29/2016 7:00:00 AM,5
4702921684,3/29/2016 8:00:00 AM,3
4702921684,3/29/2016 9:00:00 AM,17
4702921684,3/29/2016 10:00:00 AM,1
4702921684,3/29/2016 11:00:00 AM,9
4702921684,3/29/2016 12:00:00 PM,6
4702921684,3/29/2016 1:00:00 PM,3
4702921684,3/29/2016 2:00:00 PM,12
4702921684,3/29/2016 3:00:00 PM,11
4702921684,3/29/2016 4:00:00 PM,11
4702921684,3/29/2016 5:00:00 PM,33
4702921684,3/29/2016 6:00:00 PM,23
4702921684,3/29/2016 7:00:00 PM,23
4702921684,3/29/2016 8:00:00 PM,25
4702921684,3/29/2016 9:00:00 PM,35
4702921684,3/29/2016 10:00:00 PM,22
4702921684,3/30/2016 4:00:00 AM,2
4702921684,3/30/2016 5:00:00 AM,4
4702921684,3/30/2016 6:00:00 AM,22
4702921684,3/30/2016 7:00:00 AM,8
4702921684,3/30/2016 8:00:00 AM,1
4702921684,3/30/2016 9:00:00 AM,17
4702921684,3/30/2016 10:00:00 AM,3
4702921684,3/30/2016 11:00:00 AM,13
4702921684,3/30/2016 12:00:00 PM,9
4702921684,3/30/2016 1:00:00 PM,4
4702921684,3/30/2016 2:00:00 PM,4
4702921684,3/30/2016 3:00:00 PM,7
4702921684,3/30/2016 4:00:00 PM,12
4702921684,3/30/2016 5:00:00 PM,36
4702921684,3/30/2016 6:00:00 PM,28
4702921684,3/30/2016 7:00:00 PM,22
4702921684,3/30/2016 8:00:00 PM,31
4702921684,3/30/2016 9:00:00 PM,33
4702921684,3/30/2016 10:00:00 PM,5
4702921684,3/30/2016 11:00:00 PM,1
4702921684,3/31/2016 6:00:00 AM,28
4702921684,3/31/2016 7:00:00 AM,6
4702921684,3/31/2016 8:00:00 AM,6
4702921684,3/31/2016 9:00:00 AM,12
4702921684,3/31/2016 10:00:00 AM,7
4702921684,3/31/2016 11:00:00 AM,7
4702921684,3/31/2016 12:00:00 PM,14
4702921684,3/31/2016 1:00:00 PM,2
4702921684,3/31/2016 2:00:00 PM,5
4702921684,3/31/2016 3:00:00 PM,6
4702921684,3/31/2016 4:00:00 PM,9
4702921684,3/31/2016 5:00:00 PM,20
4702921684,3/31/2016 6:00:00 PM,23
4702921684,3/31/2016 7:00:00 PM,27
4702921684,3/31/2016 8:00:00 PM,38
4702921684,3/31/2016 9:00:00 PM,33
4702921684,3/31/2016 10:00:00 PM,13
4702921684,4/1/2016 5:00:00 AM,1
4702921684,4/1/2016 6:00:00 AM,30
4702921684,4/1/2016 7:00:00 AM,14
4702921684,4/1/2016 8:00:00 AM,13
4702921684,4/1/2016 9:00:00 AM,16
4702921684,4/1/2016 11:00:00 AM,12
4702921684,4/1/2016 12:00:00 PM,13
4702921684,4/1/2016 1:00:00 PM,6
4702921684,4/1/2016 2:00:00 PM,5
4702921684,4/1/2016 3:00:00 PM,5
4702921684,4/1/2016 4:00:00 PM,7
4702921684,4/1/2016 5:00:00 PM,23
4702921684,4/1/2016 6:00:00 PM,53
4702921684,4/1/2016 7:00:00 PM,26
4702921684,4/1/2016 8:00:00 PM,24
4702921684,4/1/2016 9:00:00 PM,18
4702921684,4/2/2016 6:00:00 AM,1
4702921684,4/2/2016 7:00:00 AM,14
4702921684,4/2/2016 8:00:00 AM,13
4702921684,4/2/2016 9:00:00 AM,19
4702921684,4/2/2016 10:00:00 AM,52
4702921684,4/2/2016 11:00:00 AM,38
4702921684,4/2/2016 12:00:00 PM,45
4702921684,4/2/2016 1:00:00 PM,20
4702921684,4/2/2016 2:00:00 PM,36
4702921684,4/2/2016 3:00:00 PM,9
4702921684,4/2/2016 4:00:00 PM,42
4702921684,4/2/2016 5:00:00 PM,37
4702921684,4/2/2016 6:00:00 PM,22
4702921684,4/2/2016 7:00:00 PM,29
4702921684,4/2/2016 8:00:00 PM,35
4702921684,4/2/2016 9:00:00 PM,19
4702921684,4/3/2016 7:00:00 AM,1
4702921684,4/3/2016 8:00:00 AM,12
4702921684,4/3/2016 9:00:00 AM,38
4702921684,4/3/2016 10:00:00 AM,18
4702921684,4/3/2016 11:00:00 AM,42
4702921684,4/3/2016 12:00:00 PM,55
4702921684,4/3/2016 1:00:00 PM,53
4702921684,4/3/2016 2:00:00 PM,40
4702921684,4/3/2016 3:00:00 PM,77
4702921684,4/3/2016 4:00:00 PM,21
4702921684,4/3/2016 5:00:00 PM,29
4702921684,4/3/2016 6:00:00 PM,16
4702921684,4/3/2016 7:00:00 PM,11
4702921684,4/3/2016 8:00:00 PM,17
4702921684,4/3/2016 9:00:00 PM,16
4702921684,4/4/2016 6:00:00 AM,51
4702921684,4/4/2016 7:00:00 AM,12
4702921684,4/4/2016 8:00:00 AM,3
4702921684,4/4/2016 9:00:00 AM,3
4702921684,4/4/2016 10:00:00 AM,7
4702921684,4/4/2016 11:00:00 AM,5
4702921684,4/4/2016 12:00:00 PM,19
4702921684,4/4/2016 1:00:00 PM,9
4702921684,4/4/2016 2:00:00 PM,4
4702921684,4/4/2016 3:00:00 PM,9
4702921684,4/4/2016 4:00:00 PM,4
4702921684,4/4/2016 5:00:00 PM,37
4702921684,4/4/2016 6:00:00 PM,35
4702921684,4/4/2016 7:00:00 PM,34
4702921684,4/4/2016 8:00:00 PM,16
4702921684,4/4/2016 9:00:00 PM,35
4702921684,4/4/2016 10:00:00 PM,5
4702921684,4/5/2016 1:00:00 AM,1
4702921684,4/5/2016 6:00:00 AM,17
4702921684,4/5/2016 7:00:00 AM,10
4702921684,4/5/2016 8:00:00 AM,5
4702921684,4/5/2016 9:00:00 AM,44
4702921684,4/5/2016 10:00:00 AM,2
4702921684,4/5/2016 11:00:00 AM,13
4702921684,4/5/2016 12:00:00 PM,11
4702921684,4/5/2016 1:00:00 PM,5
4702921684,4/5/2016 2:00:00 PM,17
4702921684,4/5/2016 3:00:00 PM,8
4702921684,4/5/2016 4:00:00 PM,15
4702921684,4/5/2016 5:00:00 PM,32
4702921684,4/5/2016 6:00:00 PM,41
4702921684,4/5/2016 7:00:00 PM,3
4702921684,4/5/2016 8:00:00 PM,12
4702921684,4/5/2016 9:00:00 PM,29
4702921684,4/5/2016 10:00:00 PM,11
4702921684,4/6/2016 6:00:00 AM,28
4702921684,4/6/2016 7:00:00 AM,13
4702921684,4/6/2016 8:00:00 AM,5
4702921684,4/6/2016 9:00:00 AM,9
4702921684,4/6/2016 11:00:00 AM,24
4702921684,4/6/2016 12:00:00 PM,11
4702921684,4/6/2016 1:00:00 PM,6
4702921684,4/6/2016 2:00:00 PM,7
4702921684,4/6/2016 3:00:00 PM,8
4702921684,4/6/2016 4:00:00 PM,13
4702921684,4/6/2016 5:00:00 PM,23
4702921684,4/6/2016 6:00:00 PM,26
4702921684,4/6/2016 7:00:00 PM,25
4702921684,4/6/2016 8:00:00 PM,39
4702921684,4/6/2016 9:00:00 PM,26
4702921684,4/6/2016 10:00:00 PM,5
4702921684,4/7/2016 6:00:00 AM,24
4702921684,4/7/2016 7:00:00 AM,8
4702921684,4/7/2016 8:00:00 AM,6
4702921684,4/7/2016 9:00:00 AM,18
4702921684,4/7/2016 10:00:00 AM,3
4702921684,4/7/2016 11:00:00 AM,14
4702921684,4/7/2016 12:00:00 PM,5
4702921684,4/7/2016 1:00:00 PM,9
4702921684,4/7/2016 2:00:00 PM,3
4702921684,4/7/2016 4:00:00 PM,10
4702921684,4/7/2016 5:00:00 PM,17
4702921684,4/7/2016 6:00:00 PM,25
4702921684,4/7/2016 7:00:00 PM,21
4702921684,4/7/2016 8:00:00 PM,29
4702921684,4/7/2016 9:00:00 PM,10
4702921684,4/7/2016 10:00:00 PM,8
4702921684,4/8/2016 6:00:00 AM,33
4702921684,4/8/2016 7:00:00 AM,15
4702921684,4/8/2016 8:00:00 AM,7
4702921684,4/8/2016 9:00:00 AM,23
4702921684,4/8/2016 10:00:00 AM,5
4702921684,4/8/2016 11:00:00 AM,1
4702921684,4/8/2016 12:00:00 PM,14
4702921684,4/8/2016 1:00:00 PM,5
4702921684,4/8/2016 2:00:00 PM,1
4702921684,4/8/2016 3:00:00 PM,10
4702921684,4/8/2016 4:00:00 PM,11
4702921684,4/8/2016 5:00:00 PM,28
4702921684,4/8/2016 6:00:00 PM,57
4702921684,4/8/2016 7:00:00 PM,29
4702921684,4/8/2016 8:00:00 PM,14
4702921684,4/8/2016 9:00:00 PM,11
4702921684,4/8/2016 10:00:00 PM,13
4702921684,4/9/2016 7:00:00 AM,30
4702921684,4/9/2016 8:00:00 AM,13
4702921684,4/9/2016 9:00:00 AM,19
4702921684,4/9/2016 10:00:00 AM,19
4702921684,4/9/2016 11:00:00 AM,47
4702921684,4/9/2016 12:00:00 PM,42
4702921684,4/9/2016 1:00:00 PM,51
4702921684,4/9/2016 2:00:00 PM,36
4702921684,4/9/2016 3:00:00 PM,47
4702921684,4/9/2016 4:00:00 PM,41
4702921684,4/9/2016 5:00:00 PM,28
4702921684,4/9/2016 6:00:00 PM,48
4702921684,4/9/2016 7:00:00 PM,16
4702921684,4/9/2016 8:00:00 PM,17
4702921684,4/9/2016 9:00:00 PM,29
4702921684,4/9/2016 10:00:00 PM,20
4702921684,4/9/2016 11:00:00 PM,14
4702921684,4/10/2016 4:00:00 AM,1
4702921684,4/10/2016 5:00:00 AM,1
4702921684,4/10/2016 6:00:00 AM,3
4702921684,4/10/2016 8:00:00 AM,15
4702921684,4/10/2016 9:00:00 AM,25
4702921684,4/10/2016 10:00:00 AM,13
4702921684,4/10/2016 11:00:00 AM,20
4702921684,4/10/2016 12:00:00 PM,46
4702921684,4/10/2016 1:00:00 PM,43
4702921684,4/10/2016 2:00:00 PM,45
4702921684,4/10/2016 3:00:00 PM,56
4702921684,4/10/2016 4:00:00 PM,72
4702921684,4/10/2016 5:00:00 PM,30
4702921684,4/10/2016 6:00:00 PM,11
4702921684,4/10/2016 8:00:00 PM,1
4702921684,4/10/2016 10:00:00 PM,2
4702921684,4/11/2016 6:00:00 AM,16
4702921684,4/11/2016 7:00:00 AM,5
4702921684,4/11/2016 8:00:00 AM,7
4702921684,4/11/2016 9:00:00 AM,25
4702921684,4/11/2016 10:00:00 AM,1
4702921684,4/11/2016 11:00:00 AM,4
4702921684,4/11/2016 12:00:00 PM,12
4702921684,4/11/2016 1:00:00 PM,5
4702921684,4/11/2016 2:00:00 PM,13
4702921684,4/11/2016 3:00:00 PM,3
4702921684,4/11/2016 4:00:00 PM,1
4702921684,4/11/2016 5:00:00 PM,19
4702921684,4/11/2016 6:00:00 PM,20
4702921684,4/11/2016 7:00:00 PM,18
4702921684,4/11/2016 8:00:00 PM,35
4702921684,4/11/2016 9:00:00 PM,19
5553957443,3/12/2016 12:00:00 AM,3
5553957443,3/12/2016 3:00:00 AM,1
5553957443,3/12/2016 8:00:00 AM,1
5553957443,3/12/2016 10:00:00 AM,14
5553957443,3/12/2016 11:00:00 AM,5
5553957443,3/12/2016 12:00:00 PM,2
5553957443,3/12/2016 1:00:00 PM,2
5553957443,3/12/2016 2:00:00 PM,9
5553957443,3/12/2016 3:00:00 PM,5
5553957443,3/12/2016 4:00:00 PM,2
5553957443,3/12/2016 5:00:00 PM,3
5553957443,3/12/2016 6:00:00 PM,8
5553957443,3/12/2016 7:00:00 PM,1
5553957443,3/12/2016 8:00:00 PM,21
5553957443,3/12/2016 9:00:00 PM,2
5553957443,3/12/2016 10:00:00 PM,1
5553957443,3/12/2016 11:00:00 PM,18
5553957443,3/13/2016 12:00:00 AM,1
5553957443,3/13/2016 6:00:00 AM,7
5553957443,3/13/2016 10:00:00 AM,13
5553957443,3/13/2016 11:00:00 AM,5
5553957443,3/13/2016 12:00:00 PM,2
5553957443,3/13/2016 1:00:00 PM,37
5553957443,3/13/2016 2:00:00 PM,42
5553957443,3/13/2016 3:00:00 PM,33
5553957443,3/13/2016 4:00:00 PM,9
5553957443,3/13/2016 5:00:00 PM,2
5553957443,3/13/2016 6:00:00 PM,21
5553957443,3/13/2016 7:00:00 PM,9
5553957443,3/13/2016 8:00:00 PM,23
5553957443,3/13/2016 9:00:00 PM,4
5553957443,3/14/2016 2:00:00 AM,1
5553957443,3/14/2016 5:00:00 AM,31
5553957443,3/14/2016 6:00:00 AM,7
5553957443,3/14/2016 7:00:00 AM,54
5553957443,3/14/2016 8:00:00 AM,5
5553957443,3/14/2016 9:00:00 AM,4
5553957443,3/14/2016 10:00:00 AM,3
5553957443,3/14/2016 11:00:00 AM,4
5553957443,3/14/2016 12:00:00 PM,14
5553957443,3/14/2016 1:00:00 PM,9
5553957443,3/14/2016 2:00:00 PM,3
5553957443,3/14/2016 3:00:00 PM,5
5553957443,3/14/2016 4:00:00 PM,55
5553957443,3/14/2016 5:00:00 PM,88
5553957443,3/14/2016 6:00:00 PM,56
5553957443,3/14/2016 7:00:00 PM,16
5553957443,3/14/2016 8:00:00 PM,23
5553957443,3/14/2016 9:00:00 PM,27
5553957443,3/14/2016 10:00:00 PM,12
5553957443,3/14/2016 11:00:00 PM,8
5553957443,3/15/2016 12:00:00 AM,1
5553957443,3/15/2016 2:00:00 AM,4
5553957443,3/15/2016 6:00:00 AM,26
5553957443,3/15/2016 7:00:00 AM,19
5553957443,3/15/2016 8:00:00 AM,6
5553957443,3/15/2016 9:00:00 AM,5
5553957443,3/15/2016 10:00:00 AM,17
5553957443,3/15/2016 11:00:00 AM,62
5553957443,3/15/2016 12:00:00 PM,22
5553957443,3/15/2016 1:00:00 PM,5
5553957443,3/15/2016 2:00:00 PM,8
5553957443,3/15/2016 3:00:00 PM,6
5553957443,3/15/2016 4:00:00 PM,44
5553957443,3/15/2016 5:00:00 PM,24
5553957443,3/15/2016 6:00:00 PM,37
5553957443,3/15/2016 7:00:00 PM,27
5553957443,3/15/2016 8:00:00 PM,28
5553957443,3/15/2016 9:00:00 PM,15
5553957443,3/15/2016 10:00:00 PM,21
5553957443,3/16/2016 1:00:00 AM,1
5553957443,3/16/2016 3:00:00 AM,1
5553957443,3/16/2016 4:00:00 AM,2
5553957443,3/16/2016 5:00:00 AM,2
5553957443,3/16/2016 6:00:00 AM,26
5553957443,3/16/2016 7:00:00 AM,50
5553957443,3/16/2016 8:00:00 AM,8
5553957443,3/16/2016 9:00:00 AM,12
5553957443,3/16/2016 10:00:00 AM,2
5553957443,3/16/2016 11:00:00 AM,1
5553957443,3/16/2016 12:00:00 PM,8
5553957443,3/16/2016 1:00:00 PM,13
5553957443,3/16/2016 2:00:00 PM,4
5553957443,3/16/2016 3:00:00 PM,1
5553957443,3/16/2016 4:00:00 PM,17
5553957443,3/16/2016 5:00:00 PM,81
5553957443,3/16/2016 6:00:00 PM,59
5553957443,3/16/2016 7:00:00 PM,19
5553957443,3/16/2016 8:00:00 PM,4
5553957443,3/16/2016 9:00:00 PM,22
5553957443,3/16/2016 10:00:00 PM,23
5553957443,3/16/2016 11:00:00 PM,32
5553957443,3/17/2016 12:00:00 AM,10
5553957443,3/17/2016 2:00:00 AM,1
5553957443,3/17/2016 3:00:00 AM,1
5553957443,3/17/2016 5:00:00 AM,35
5553957443,3/17/2016 6:00:00 AM,36
5553957443,3/17/2016 7:00:00 AM,11
5553957443,3/17/2016 8:00:00 AM,4
5553957443,3/17/2016 9:00:00 AM,6
5553957443,3/17/2016 10:00:00 AM,4
5553957443,3/17/2016 11:00:00 AM,11
5553957443,3/17/2016 12:00:00 PM,4
5553957443,3/17/2016 1:00:00 PM,12
5553957443,3/17/2016 2:00:00 PM,19
5553957443,3/17/2016 3:00:00 PM,26
5553957443,3/17/2016 4:00:00 PM,17
5553957443,3/17/2016 5:00:00 PM,2
5553957443,3/17/2016 6:00:00 PM,1
5553957443,3/17/2016 8:00:00 PM,7
5553957443,3/17/2016 9:00:00 PM,13
5553957443,3/18/2016 1:00:00 AM,3
5553957443,3/18/2016 2:00:00 AM,15
5553957443,3/18/2016 3:00:00 AM,6
5553957443,3/18/2016 4:00:00 AM,2
5553957443,3/18/2016 5:00:00 AM,9
5553957443,3/18/2016 6:00:00 AM,17
5553957443,3/18/2016 7:00:00 AM,14
5553957443,3/18/2016 8:00:00 AM,2
5553957443,3/18/2016 9:00:00 AM,12
5553957443,3/18/2016 10:00:00 AM,14
5553957443,3/18/2016 11:00:00 AM,6
5553957443,3/18/2016 1:00:00 PM,2
5553957443,3/18/2016 2:00:00 PM,2
5553957443,3/21/2016 9:00:00 AM,3
5553957443,3/21/2016 12:00:00 PM,2
5553957443,3/21/2016 1:00:00 PM,22
5553957443,3/21/2016 2:00:00 PM,26
5553957443,3/21/2016 3:00:00 PM,2
5553957443,3/21/2016 4:00:00 PM,4
5553957443,3/21/2016 5:00:00 PM,9
5553957443,3/21/2016 6:00:00 PM,16
5553957443,3/21/2016 7:00:00 PM,20
5553957443,3/21/2016 8:00:00 PM,13
5553957443,3/21/2016 9:00:00 PM,7
5553957443,3/21/2016 10:00:00 PM,12
5553957443,3/21/2016 11:00:00 PM,15
5553957443,3/22/2016 12:00:00 AM,10
5553957443,3/22/2016 1:00:00 AM,8
5553957443,3/22/2016 3:00:00 AM,1
5553957443,3/22/2016 5:00:00 AM,1
5553957443,3/22/2016 6:00:00 AM,1
5553957443,3/22/2016 7:00:00 AM,1
5553957443,3/22/2016 10:00:00 AM,1
5553957443,3/22/2016 11:00:00 AM,1
5553957443,3/22/2016 12:00:00 PM,3
5553957443,3/22/2016 1:00:00 PM,6
5553957443,3/22/2016 2:00:00 PM,17
5553957443,3/23/2016 7:00:00 AM,3
5553957443,3/23/2016 8:00:00 AM,2
5553957443,3/23/2016 9:00:00 AM,3
5553957443,3/23/2016 10:00:00 AM,3
5553957443,3/23/2016 12:00:00 PM,5
5553957443,3/23/2016 1:00:00 PM,11
5553957443,3/23/2016 2:00:00 PM,28
5553957443,3/23/2016 3:00:00 PM,2
5553957443,3/23/2016 4:00:00 PM,1
5553957443,3/23/2016 5:00:00 PM,11
5553957443,3/23/2016 6:00:00 PM,16
5553957443,3/23/2016 7:00:00 PM,14
5553957443,3/23/2016 8:00:00 PM,13
5553957443,3/23/2016 9:00:00 PM,2
5553957443,3/23/2016 10:00:00 PM,10
5553957443,3/23/2016 11:00:00 PM,3
5553957443,3/24/2016 12:00:00 AM,14
5553957443,3/24/2016 1:00:00 AM,5
5553957443,3/24/2016 2:00:00 AM,1
5553957443,3/24/2016 5:00:00 AM,1
5553957443,3/24/2016 6:00:00 AM,2
5553957443,3/24/2016 8:00:00 AM,2
5553957443,3/24/2016 9:00:00 AM,22
5553957443,3/24/2016 10:00:00 AM,5
5553957443,3/24/2016 11:00:00 AM,20
5553957443,3/24/2016 12:00:00 PM,54
5553957443,3/24/2016 1:00:00 PM,24
5553957443,3/24/2016 2:00:00 PM,10
5553957443,3/24/2016 3:00:00 PM,4
5553957443,3/24/2016 4:00:00 PM,3
5553957443,3/24/2016 5:00:00 PM,6
5553957443,3/24/2016 6:00:00 PM,14
5553957443,3/24/2016 7:00:00 PM,10
5553957443,3/24/2016 8:00:00 PM,8
5553957443,3/24/2016 9:00:00 PM,36
5553957443,3/24/2016 10:00:00 PM,11
5553957443,3/24/2016 11:00:00 PM,7
5553957443,3/25/2016 12:00:00 AM,8
5553957443,3/25/2016 1:00:00 AM,6
5553957443,3/25/2016 4:00:00 AM,2
5553957443,3/25/2016 5:00:00 AM,1
5553957443,3/25/2016 6:00:00 AM,2
5553957443,3/25/2016 10:00:00 AM,1
5553957443,3/25/2016 11:00:00 AM,1
5553957443,3/25/2016 12:00:00 PM,3
5553957443,3/25/2016 1:00:00 PM,15
5553957443,3/25/2016 2:00:00 PM,18
5553957443,3/25/2016 3:00:00 PM,8
5553957443,3/25/2016 4:00:00 PM,6
5553957443,3/25/2016 5:00:00 PM,16
5553957443,3/25/2016 6:00:00 PM,26
5553957443,3/25/2016 7:00:00 PM,26
5553957443,3/25/2016 8:00:00 PM,7
5553957443,3/25/2016 9:00:00 PM,9
5553957443,3/25/2016 10:00:00 PM,15
5553957443,3/25/2016 11:00:00 PM,17
5553957443,3/26/2016 12:00:00 AM,29
5553957443,3/26/2016 1:00:00 AM,22
5553957443,3/26/2016 2:00:00 AM,9
5553957443,3/26/2016 3:00:00 AM,1
5553957443,3/26/2016 6:00:00 AM,17
5553957443,3/26/2016 7:00:00 AM,12
5553957443,3/26/2016 8:00:00 AM,8
5553957443,3/26/2016 9:00:00 AM,8
5553957443,3/26/2016 10:00:00 AM,1
5553957443,3/26/2016 11:00:00 AM,1
5553957443,3/26/2016 12:00:00 PM,11
5553957443,3/26/2016 1:00:00 PM,15
5553957443,3/26/2016 2:00:00 PM,7
5553957443,3/26/2016 6:00:00 PM,13
5553957443,3/26/2016 7:00:00 PM,28
5553957443,3/26/2016 8:00:00 PM,18
5553957443,3/26/2016 9:00:00 PM,4
5553957443,3/26/2016 11:00:00 PM,1
5553957443,3/27/2016 12:00:00 AM,20
5553957443,3/27/2016 1:00:00 AM,25
5553957443,3/27/2016 2:00:00 AM,2
5553957443,3/27/2016 5:00:00 AM,2
5553957443,3/27/2016 6:00:00 AM,4
5553957443,3/27/2016 7:00:00 AM,1
5553957443,3/27/2016 8:00:00 AM,1
5553957443,3/27/2016 9:00:00 AM,3
5553957443,3/27/2016 11:00:00 AM,2
5553957443,3/27/2016 12:00:00 PM,19
5553957443,3/27/2016 1:00:00 PM,1
5553957443,3/27/2016 3:00:00 PM,3
5553957443,3/27/2016 4:00:00 PM,3
5553957443,3/27/2016 5:00:00 PM,7
5553957443,3/27/2016 6:00:00 PM,2
5553957443,3/27/2016 7:00:00 PM,14
5553957443,3/27/2016 8:00:00 PM,3
5553957443,3/27/2016 10:00:00 PM,17
5553957443,3/27/2016 11:00:00 PM,2
5553957443,3/28/2016 1:00:00 AM,1
5553957443,3/28/2016 4:00:00 AM,1
5553957443,3/28/2016 5:00:00 AM,1
5553957443,3/28/2016 6:00:00 AM,3
5553957443,3/28/2016 7:00:00 AM,2
5553957443,3/28/2016 9:00:00 AM,2
5553957443,3/28/2016 10:00:00 AM,1
